orr_id, name, location, date, year, lat, lon, type, cause
7567,Tug John Terecamo,Delaware River,2001-Jun-15,2001,39.8633,-75.23,,
7566,Buffalo Barge MF11,"Intercoastal Waterway mile marker 292, near Port Arthur, TX",2001-Jun-15,2001,29.7897,-94.0058,,
7565,TV Overseas Boston,"Ferndale, WA",2001-Jun-13,2001,48.8521,-122.587,,
7564,Green Bayou Channel Refinery,"Green Bayou, Houston Ship Ch, TX",2001-Jun-06,2001,29.7325,-95.1264,,
7563,East Bernard Pesticide Spill,"East Bernard, TX",2001-May-15,2001,29.5312,-96.071,,
7562,Tug Bay Titon,Chesapeake and Delaware (C&amp;D) Canal,2001-May-11,2001,39.5617,-75.5617,,
7561,High Island 489B,70 nautical miles off Texas coast,2001-May-07,2001,28.2233,-94.1847,,
7560,Westwego Citric Acid Spill,"Westwego, LA",2001-Apr-29,2001,29.9129,-90.139,,
7559,SE Coast Mystery Tarballs 2,"Jupiter, FL",2001-Apr-27,2001,26.9357,-80.0691,,
7558,FV Seven Seas,entrance to Galveston Bay,2001-Apr-26,2001,29.3292,-94.6183,,
7556,Drake's Beach Mystery Tarball,"Drake's Bay, CA",2001-Apr-18,2001,38.0249,-122.938,,
7557,Hunters Point Chemical Release,"Hunters Point, CA",2001-Apr-18,2001,37.7204,-122.359,,
7555,FV Sandra Kay,"Bolivar Peninsula, Gulf of Mexico",2001-Apr-13,2001,29.3955,-94.5804,,
7554,Mosquito Bay Spill,"Mosquito Bay, LA",2001-Apr-06,2001,29.2667,-91.1833,,
7553,Octave Pass Mystery Spill,"Octave Pass, LA",2001-Apr-04,2001,29.2575,-89.1013,,
7552,New Field Platform,Gulf of Mexico,2001-Mar-30,2001,27.98,-94.505,,
7551,Little Neck Bay Mystery Spill,"Little Neck Bay, LI, NY",2001-Mar-30,2001,40.7601,-73.7477,,
7550,North Shore Spill,"Long Island, NY",2001-Mar-26,2001,40.35,-73.8,,
7549,Long Island Mystery Spill,"Long Island, NY",2001-Mar-24,2001,40.35,-73.8,,
7548,Main Pass Blk 310,"MAIN PASS BLOCK 310 SPILL, LOUISIANA",2001-Mar-20,2001,29.1667,-88.6833,,
7547,Barge Rhode Island,"Linden, NJ",2001-Mar-20,2001,41.2233,-72.9567,,
7546,TB Energizer,"Anacortes, WA",2001-Mar-15,2001,48.5087,-122.564,,
7545,MV Hector Maru,"Texas City, TX",2001-Mar-14,2001,29.365,-94.8933,,
7544,Naphtha Barge Sp.,"intersection of the Intercoastal Waterway and the Houston Ship Channel, TX",2001-Mar-09,2001,29.37,-94.78,,
1266,MV Puma,"St Johns River, Jacksonville, FL",2001-Mar-08,2001,30.32,-81.65,Oil Spill,Discharge / Dumping
7543,Kalama Mystery Spill,"Kalama, WA",2001-Mar-04,2001,45.9949,-122.848,,
7542,Miami Beach Mystery Tarballs,"North Miami Beach, FL",2001-Feb-20,2001,25.8764,-80.1183,,
7541,F/V Blue Max,Columbia River Mouth,2001-Feb-15,2001,46.2383,-124.125,,
7540,MT R. Haldean,"Horn Island Channel, MS",2001-Feb-13,2001,30.179,-88.555,,
7539,Ehime Maru,"8-10 miles south of Waikiki Beach, Honolulu, HI",2001-Feb-09,2001,21.0617,-157.863,,Collision
7538,MT Pr. William Snd,"Port Angeles Harbor, WA",2001-Jan-29,2001,48.1167,-123.45,,
7537,Overseas Chicago,"Barber's Point, Oahu",2001-Jan-28,2001,21.2927,-158.125,,
7536,Yaquina Riv. Spill,"Yaquina River, OR",2001-Jan-27,2001,44.6246,-124.009,,
7535,Kodiak Log Spill,Gulf of AK,2001-Jan-17,2001,54.0667,-155.85,,
7534,MV C. A. McCall,"East Timbalier Island, LA",2001-Jan-13,2001,29.0553,-90.4185,,
7533,Barge Bonita,Gulf of Mexico,2001-Jan-13,2001,29.1428,-94.67,,
7532,Phosph. Acid Spill,"Houston Ship Channel, TX",2001-Jan-12,2001,29.7333,-95.2333,,
7531,MV Seabreeze,NW Atlantic Ocean,2000-Dec-21,2000,39.9252,-68.3622,,
7530,Thibodeaux #3,"Amelia, LA",2000-Dec-19,2000,29.6237,-91.0722,,
7529,Tug Cassia Leigh,"500 yards off West Palm Beach, Florida",2000-Dec-15,2000,26.6967,-80.03,,
7528,MV Highland Faith,the Port of NY/NJ,2000-Dec-06,2000,40.5333,-73.75,,
7527,MV Albermarle Is.,"Staten Island, NY",2000-Dec-05,2000,40.5349,-74.2467,,
7526,M/V Albemarle Island,"Staten Island, NY",2000-Dec-05,2000,38.5,-74.1833,,
5149,MV Westchester,"Mississippi River, mile marker 38 Empire, LA",2000-Nov-28,2000,29.3807,-89.5777,,
7525,"Reichhold Chemical, Inc.","Newark, NJ",2000-Nov-27,2000,40.7444,-74.1768,,
7524,Tug Gilbert Taylor,"Mississippi Sound, AL",2000-Nov-22,2000,30.2133,-88.365,,
7523,Galveston Ship Channel Mystery Spill,"Galveston Ship Channel, TX",2000-Nov-20,2000,29.6333,-94.9667,,
7521,FV CHADWIN,"Sabine Pass, LA",2000-Nov-19,2000,29.6303,-93.839,,
7522,Tug SPRITZY K,15 miles off LA coast,2000-Nov-19,2000,29.1025,-89.7639,,
7520,Port Walter Spill,"Port Walter, AK",2000-Nov-18,2000,56.3834,-134.625,,
7519,Tug Eastern Star,"400 yards W of the western Point Judith Harbor jetty, southern Rhode Island",2000-Nov-17,2000,41.3828,-71.5159,,
7517,Sun Pipeline Spill,North Louisiana,2000-Nov-16,2000,32.9,-91.5167,,
7518,Superior Conquer,"East matagorda Island, TX",2000-Nov-16,2000,28.6667,-95.8035,,
7516,Sault Ste Marie Mystery Spill,"Frechette Point, St Marys River, MI",2000-Nov-01,2000,46.5086,-84.3638,,
7515,FV Capt Tony Peter,8 miles southeast of Bolivar Peninsula,2000-Nov-01,2000,29.3383,-94.5167,,
7514,Lead Paint,"Wilmington, NC",2000-Sep-23,2000,34.0833,-79.9167,,
7513,FV Joe G. Jr.,"East Timebalier Island, LA",2000-Sep-23,2000,29.0583,-90.335,,
7512,Boswell Corner Vermiculite Mine,"Boswell Corner, VA",2000-Sep-17,2000,36.05,-78.1333,,
7771,La Moure County,Chile,2000-Sep-15,2000,-25.6067,-70.635,Oil Spill,Grounding
7511,NWS Earle,"Leonardo, NJ",2000-Sep-14,2000,40.4533,-74.05,,
7510,MV Don Stephens,"Ohio River, near mile marker 976, near Cairo, IL",2000-Sep-08,2000,37.0085,-89.1658,,
7509,FV Carol,"Pacifica, CA",2000-Sep-08,2000,37.0758,-122.547,,
7508,FV Gulf Dipper,"Bolivar Peninsula, TX",2000-Sep-06,2000,29.4375,-94.4222,,
7507,Panco Well Brk,"Southwest Pass, LA",2000-Aug-28,2000,29.02,-89.405,,
7506,Navy Landing Ship Dock  (LSD-20) DONNER,"James River, Ft. Eustas, VA",2000-Aug-14,2000,37.1667,-76.6333,,Collision
7505,Golden Beach Mystery Spill,"Golden Beach, FL",2000-Aug-08,2000,25.9693,-80.1124,,
7504,MV Marina,"23 miles east of St Johns, US Virgin Islands",2000-Aug-04,2000,18.3,-64.2833,,
7502,Freeport Mystery Spill,"Freeport, TX",2000-Jul-19,2000,28.8306,-95.3348,,
7503,FV Sandra D,"Cape Mendicino, CA",2000-Jul-19,2000,40.3617,-124.59,,
7501,TB Penn,"Narragansett Bay, RI",2000-Jul-05,2000,41.5613,-71.3128,,
7500,Bay de Chene Well Blowout,"Barataria Bay, LA",2000-Jun-30,2000,29.4667,-89.9167,,
7499,Kitty Hawk Residential Mercury Spill,"Kitty Hawk, NC",2000-Jun-20,2000,36.04,-75.6892,,
7498,Lucky Buck,"Puget Sound, WA",2000-Jun-10,2000,47.7823,-122.398,,
5045,TV Posavina,"Boston Harbor, MA",2000-Jun-08,2000,42.3845,-71.0207,,
7497,FV Swordman,"Pearl, HI",2000-Jun-05,2000,27.8167,-175.75,,
7496,Garbage,Asseteague Island,2000-Jun-01,2000,38.175,-74.9467,,
7495,MV Arctic Wind,"Dutch Harbor, Unalaska Island, Aleutian Island chain",2000-May-31,2000,53.9167,-166.5,,
7494,FV Leslie Lee,"9 nm off Trinidad Head, CA",2000-May-22,2000,41.07,-124.347,,
7493,VPSB #46 Spill,"White Lake, LA",2000-May-12,2000,29.7559,-92.5985,,
7492,FV Nita H,"Smudoski Beach, CA",2000-May-04,2000,36.8,-121.783,,
7490,F/V Destiny,"Shelikof Strait, 5 miles W of Rocky Point on the W side of Kodiak Island",2000-Apr-20,2000,57.7633,-154.262,,
7491,Galveston Bay Pipeline Leak,"Galveston Bay, TX",2000-Apr-20,2000,29.4083,-94.7833,,
7489,F/V Starrigaven,"Sweeper Cove, Adak Island, Aleutian Islands",2000-Apr-19,2000,51.8333,-176.667,,
7488,Barge ST112,"Tolchester Channel, Chesapeake Bay",2000-Apr-18,2000,39.1463,-76.3387,,
7487,Turtle Stranding,North Carolina Outer Banks,2000-Apr-14,2000,35.3283,-75.505,,
7486,Burns Ditch Tarballs,"S Shore of Lake Michigan, at Burns Harbor, Indiana",2000-Apr-11,2000,41.6167,-87.1833,,
7483,MT Tuapse,Delaware Bay at Miah Maull Shoals,2000-Apr-07,2000,39.1167,-75.2,,
7485,TV Tuatsi,"Delaware Bay, DE",2000-Apr-07,2000,39.0642,-75.1482,,
7484,Swanson Creek,"Benedict,MD",2000-Apr-07,2000,38.5448,-76.7015,,
7482,High Island #472,Gulf of Mexico,2000-Apr-05,2000,28.2617,-94.0732,,
7481,MV Reliance,Guam,2000-Mar-22,2000,13.5023,144.745,,
7480,Brown Marine #920,"St George Island, FL",2000-Mar-21,2000,29.6833,-84.8667,,
7479,T/V Eagle Baltimore,"Gravesend Bay, New York",2000-Mar-20,2000,40.6,-74.0167,,
7478,M/V Sealand Kodiak,"Kodiak Harbor, Alaska",2000-Mar-16,2000,57.75,-152.417,,
7477,TV J.Dennis Bonnie,"40 miles off Grand Isle, LA",2000-Mar-15,2000,28.3,-90.5667,,
7476,SEALAND Propane Tk,"Kodiak, AK",2000-Mar-15,2000,57.7893,-152.392,,
7475,Barge Paula Lee,"Grays Harbor, WA",2000-Mar-03,2000,46.9869,-124.169,,
7474,F/B Whitestone II,"Chatham Strait and Frederick Sound, Alaska",2000-Feb-29,2000,56.8333,-134.75,,
7473,Miss. Canyon 538,Gulf of Mexico,2000-Feb-28,2000,28.3887,-89.452,,
7472,MV Pacsun,"Icy Bay, Northern Gulf of Alaska",2000-Feb-26,2000,59.9333,-141.433,,
7471,Simmsport Barge Fire,"Simmsport, LA",2000-Feb-25,2000,30.98,-91.7983,,
7470,Johnsons Bayou Pipeline Leak,"Johnsons Bayou, LA",2000-Feb-24,2000,29.7521,-93.7943,,
7469,FV Jessica Ann,"Cape Elizabeth, Maine",2000-Feb-22,2000,43.5333,-70.185,,
7468,Raffinate Spill,"Galveston Bay, TX",2000-Feb-17,2000,29.5609,-94.9603,,
7467,F/V American Star,"Unimak Island, Alaska",2000-Feb-11,2000,57.63,-163.533,,
7466,Sun Oil Pipeline,"Philadelphia, PA",2000-Feb-05,2000,39.95,-75.167,,
7464,Bethel Train Derailment,"Bethel, NC",2000-Feb-01,2000,36.4543,-79.4566,,
7465,Derailed CSX railroad cars,"Bethel, NC",2000-Feb-01,2000,35.8,-77.4833,,
7463,AK FLT261 Crash,"Santa Barbara Channel, CA",2000-Jan-31,2000,34.0373,-119.362,,
7462,T/B Pequeco #II,"Elk River, Chesapeake Bay",2000-Jan-30,2000,39.4398,-76.0023,,
7461,TV Michael,"5 miles E of Rohoboth, Delaware",2000-Jan-29,2000,38.7117,-74.9717,,
7460,Upham Bch Cleanup,"Blind Pass, FL",2000-Jan-28,2000,26.9641,-82.3858,,
7458,Furfural Spill,"Brownsville, TX",2000-Jan-25,2000,25.9508,-97.4083,,
7457,Barge Fire,Atchafalaya River,2000-Jan-25,2000,28.6917,-90.95,,
7459,Hollywood Barge,Gulf of Mexico,2000-Jan-25,2000,28.6917,-90.95,,
7456,Pipeline Break (Poseidon Pipeline Spill),Gulf of Mexico,2000-Jan-22,2000,28.1167,-90.7833,,
7455,Ship Shoal 332 Pipeline Break,Gulf of Mexico,2000-Jan-21,2000,28.1167,-90.7833,,
7454,FV ISABELLA,"Pfeiffer Point, CA",2000-Jan-06,2000,37.2183,-121.802,,
7453,Venezuela Spills,"La Guaira, Venezuela",2000-Jan-05,2000,10.6,-66.9333,,
7451,F/V Siddie Golden,"Ocracoke Inlet, NC",1999-Dec-20,1999,35.095,-75.9967,,
7452,T/V APNOIA,"Jay Bird Shoals, Wilmington, NC",1999-Dec-20,1999,33.8483,-78.0367,,
7450,FV Paul C.,"Crescent City, CA",1999-Dec-15,1999,41.6883,-124.2,,
7449,FV Blue Heather,"Yaquina Bay, Newport, OR",1999-Dec-09,1999,44.6133,-124.074,,
7448,4 Bayou Ps. Spill,"Barataria Bay, LA",1999-Nov-24,1999,29.3167,-89.8583,,
7447,MV S. Zakariadze,"San Juan Harbor, Puerto Rico",1999-Nov-18,1999,18.4402,-66.1006,,Grounding
7446,Chloroform Spill,Dock 66 in Union Carbide turning basin,1999-Oct-30,1999,29.3574,-94.9128,,
7445,Vacuum Gas Oil,"Delaware City, DE",1999-Oct-27,1999,39.5667,-75.6,,
7444,B-115,"Delaware City, Delaware",1999-Oct-27,1999,39.5667,-75.6,,
7443,Dillon Pipeline,right at the Forelands in Cook Inlet,1999-Oct-23,1999,60.6667,-151.417,,
7442,M/V HMI DIAMOND SHOAL,"St Johns River, FL",1999-Oct-21,1999,30.37,-81.6317,,
7441,Roosevelt Roads JP5,"Roosevelt Roads Navy Base, Puerto Rico",1999-Oct-20,1999,18.0167,-65.0667,,
5125,JP5 Spill,"Naval Air Station Roosevelt Roads, Cieba, Puerto Rico",1999-Oct-20,1999,18.225,-65.625,,
7439,C/V Humacao,"Avon, North Carolina",1999-Oct-14,1999,35.527,-75.4401,,
7440,T/B Bay Trader,"Chesapeake Bay, Maryland",1999-Oct-14,1999,37.2833,-76.2333,,
7438,FV JESSICA SE,"50 miles west of Sanibel Island, FL",1999-Oct-13,1999,26.3,-83.1,,
7437,Ballona Crk. Spill,"Ballona Creek, CA",1999-Oct-11,1999,33.9904,-118.412,,
7436,Phoenix Lake,"Phoenix Lake, LA",1999-Oct-01,1999,30.2522,-93.637,,
7435,M/V River Ways 10,"Just offshore, village of Mekoryuk, N side Nunivak Island, Bering Sea",1999-Sep-30,1999,60.3833,-166.183,,
7434,FV Lorentine III,"Near Sabine Pass, TX",1999-Sep-29,1999,29.5617,-93.9533,,
7433,New Orleans EthyleneDiChloride,"Mississippi River, New Orleans, LA",1999-Sep-22,1999,29.9159,-90.0876,,
7432,Mercury Contaminated Waste Water,"Rieglewood, North Carolina",1999-Sep-21,1999,34.3444,-78.2091,,
7431,FV Gussie Flynn,"Deer Island, Mississippi",1999-Sep-14,1999,30.3167,-88.85,,
7430,Dredge Stuyvesant,"Humboldt Bay, California",1999-Sep-06,1999,40.7667,-124.233,,
7429,Delaware Mystery Spill,31 miles east of Delaware,1999-Aug-29,1999,38.405,-74.475,,
7428,Blue Master,"Galveston, Texas",1999-Aug-27,1999,29.1129,-94.5611,,
7427,T/B Florida,Cape Cod Canal,1999-Aug-17,1999,41.762,-70.57,,
7425,M/V Gardenia Ace,"Point Piedras Blancas, California",1999-Aug-12,1999,35.5,-123,,
7426,Mystery Spill16,31 miles east of Delaware,1999-Aug-12,1999,38.405,-74.475,,
7424,Ohio River Barge Collision,"Mount Vernon, Indiana",1999-Aug-09,1999,37.9256,-87.8942,,
7423,Pipeline Break,"Ramah, Louisiana",1999-Jul-30,1999,30.4017,-91.505,,
7421,M/V Spirit of 98,"Tracey Arm, southeast Alaska",1999-Jul-27,1999,57.55,-133.183,,
7422,MV Spirit of 98,"Tracy Arm, AK",1999-Jul-27,1999,57.8743,-133.58,,
7420,Shell Pipeline,"Atchafalaya Bay, Louisiana",1999-Jul-23,1999,28.4333,-91.0333,,
7418,M/V Navios Pioneer,"Port Royal Sound, South Carolina",1999-Jul-21,1999,32.0967,-80.5842,,
7419,MV NAVIOS PIONEER,"Port Royal Sound, SC",1999-Jul-21,1999,32.0967,-80.5842,,
7416,Florence Mystery Spill,"Florence, OR",1999-Jul-18,1999,43.9874,-124.142,,
7417,"Mystery Spill, Florence","Florence, OR",1999-Jul-18,1999,43.9827,-124.141,,
7415,F/V Sea Farer,"New Bedford Harbor, Massachussets",1999-Jul-16,1999,41.6372,-70.92,,
7414,Red River Chemical Spill,"Shreveport, LA",1999-Jul-10,1999,32.4778,-93.7708,,
7413,Chemical Spill,"Shreveport, Louisiana",1999-Jul-10,1999,32.5122,-93.7367,,
7412,O'Niell Tank Batt.,"Golden Meadow, LA",1999-Jul-04,1999,29.3774,-90.263,,
7411,F/V Su-Ce K,Sitka Sound,1999-Jul-01,1999,56.9833,-134.583,,
7410,TV ARCO TEXAS,"Ferndale, WA",1999-Jun-27,1999,48.8534,-122.585,,
7409,Rig Falcon 17,"Amelia, LA",1999-Jun-25,1999,29.6404,-91.1026,,
7407,NE FL Tarballs,FL,1999-Jun-14,1999,29.9,-81.2842,,
7408,Northeast Florida Tarballs,along northeast Florida beaches,1999-Jun-14,1999,29.9,-81.2842,,
7406,M/V  Wilderness Adventurer,"Dundas Bay, Alaska",1999-Jun-12,1999,58.4333,-136.5,,
7405,Harvey Challenger,"Galveston, Texas",1999-Jun-09,1999,29.3526,-94.7537,,
7404,Spill off California Coast,"Davenport, California",1999-Jun-05,1999,36.7967,-122.008,,
7403,C/V Independent Spirit,"Hopewell, Virginia",1999-May-27,1999,37.33,-76.28,,
7402,Rosarito Facility,"Rosarito Beach, Mexico",1999-May-13,1999,32.35,-117.067,,
7400,F/V Ying Fa,"Adak, Alaska",1999-May-10,1999,51.75,-176.75,,
7401,M/V Redfin,"Cold Bay, Alaska Peninsula",1999-May-10,1999,55.1072,-162.527,,
7399,F/V Controller Bay,"Unimak Island at Cave Point, Alaska",1999-May-08,1999,54.8033,-164.602,,
7398,TV Sea World,"Galveston, TX",1999-Apr-19,1999,29.5217,-94.21,,
7397,FV Poseidon,"Panama City, Florida",1999-Apr-12,1999,29.4233,-85.6002,,
7396,East Cameron 60,"Gulf of Mexico, Louisiana",1999-Apr-09,1999,29.3833,-92.8,,
7395,MV Algontario,"Middle Neebish Channel, Michigan",1999-Apr-05,1999,46.25,-84.1,,
7394,Fish Boat Aground,"Pillar Point, California",1999-Mar-30,1999,37.5,-122.5,,
7393,Kuehne Chemical Company,"Kearny, New Jersey",1999-Mar-23,1999,40.7333,-74.1017,,
7392,Therminol Release,"St Lawrence River, NY",1999-Mar-16,1999,44.8739,-75.1953,,
7391,M/V HollandicConfidence,"Cape Mendicino, California",1999-Mar-04,1999,40.0317,-124.7,,
7390,TV Hyde Park,"Mississippi River, Baton Rouge, mile marker 92, LA",1999-Feb-27,1999,30.4271,-91.217,,
7389,T/V Hyde Park,"New Orleans, Louisiana",1999-Feb-27,1999,29.1833,-90.0333,,
7388,Rig Ocean Winner,"Galveston, Texas",1999-Feb-21,1999,28.3023,-94.7878,,
7387,M/V Hekifu,"Dutch Harbor, Alaska",1999-Feb-19,1999,53.8333,-166.5,,
7386,F/V Sea Quayle,"Whale Passage, Alaska",1999-Feb-18,1999,57.914,-152.789,,
7385,Abandoned Facility,"Bayou Bernard, Louisiana",1999-Feb-17,1999,30.217,-91.7085,,
7384,SEASPAN Log spill,"Cape Spencer, AK",1999-Feb-15,1999,58.2061,-136.648,,
7383,Dredge LOUISIANA,"Corpus Christi Bay, Texas",1999-Feb-12,1999,27.8217,-97.1933,,
7381,Mystery Sheen,"Long Island, New York",1999-Feb-11,1999,40.55,-72.75,,
7382,UTV Seaspan Commodore,Gulf of Alaska,1999-Feb-11,1999,58.003,-137.629,,
7380,Tennessee River,"Knoxville, Tennessee",1999-Feb-10,1999,35.9651,-83.9183,,
7379,Rig High Island,Gulf of Mexico,1999-Feb-09,1999,29.28,-94.315,,
7378,E Cameron Block,"East Cameron Block, TX",1999-Feb-09,1999,28.492,-92.6232,,
7377,MV New Carissa,"2.7 miles off Coos Bay, Oregon",1999-Feb-04,1999,43.3987,-124.313,Oil Spill,Grounding
7376,Enighed Pond,"St Johns, U.S. Virgin Islands",1999-Feb-04,1999,18.3486,-64.7488,,
7375,Puerto Rico Mystery Tarballs,"Condada, San Juan",1999-Jan-28,1999,18.4574,-66.0696,,
7374,Carolina Mystery Spill,off the North Carolina and South Carolina coast,1999-Jan-22,1999,33.7971,-78.5391,,
7373,Tank Barge 2125,"Chocolate Bayou, TX",1999-Jan-20,1999,29.6642,-94.9722,,
7372,M/V Star Evviva,South Carolina Coast,1999-Jan-14,1999,33.728,-78.5803,,
7371,TB M&amp;M 100,"Port Fourchon, LA",1999-Jan-12,1999,29.1092,-90.1684,,
7370,Tug Miss Jessica,offshore Texas,1999-Jan-11,1999,28.8333,-94.35,,
7369,Wittenburg Train Derailment,"Wittenburg, MO",1998-Dec-29,1998,37.6528,-89.519,,
7368,Train Derailment 98,"Louisville, Kentucky",1998-Dec-29,1998,38.244,-85.7533,,
7366,M/V Violetta,"Galveston, Texas",1998-Dec-28,1998,29.3417,-94.7533,,
7367,MV VIOLETTA,"Galveston, TX",1998-Dec-28,1998,29.3417,-94.7533,,
7364,F/V Captain Justin,"Tampa Bay, Florida",1998-Dec-23,1998,27.5745,-82.7538,,
7365,FV CAPTAIN JUSTIN,"Tampa Bay, FL",1998-Dec-23,1998,27.5745,-82.7538,,
7363,T/V Nord-Jahre Traveler,"Long Island, New York",1998-Dec-19,1998,40.3283,-71.9833,,
7362,Monarch Seas RCL,St. Martin Island,1998-Dec-16,1998,18.0167,-63.05,,
7361,Monarch of the Seas,"St Marteen, Virgin Islands",1998-Dec-16,1998,18.0168,-63.0415,,
7360,TB CTCO 2601,"Tampa Bay, FL",1998-Dec-15,1998,27.6923,-82.5723,,
7359,T/B CTCO 2601,"Tampa Bay, Florida",1998-Dec-15,1998,27.6923,-82.5723,,
7357,M/V Haida Monarch Gulf of Alaska Log Spill #1,"S of Cape St. Elias, Kayak Island, AK",1998-Dec-09,1998,58.65,-144.517,,
7358,MV HAIDA MONARCH,Gulf of Alaska,1998-Dec-09,1998,58.8833,-144.533,,
7355,T/V Somerset,Gulf of Mexico,1998-Nov-23,1998,28.725,-93.6083,,
7356,TV SOMERSET,Gulf of Mexico,1998-Nov-23,1998,28.725,-93.6083,,
7354,LYKES LIBERATOR,Texas,1998-Nov-18,1998,29.7428,-95.2816,,
7353,C/V Atlantic Atoll,"New Haven, Connecticut",1998-Nov-13,1998,41.3033,-72.9033,,
7352,Sea Barge Trader,"from Jacksonville, Florida to San Juan, Puerto Rico",1998-Nov-11,1998,25.7339,-71.7802,,
7351,Sunken Vessel,"Freeport, Texas",1998-Nov-09,1998,28.63,-95.62,,
7350,Freeport Sunken Vessel,"Freeport, Texas",1998-Nov-09,1998,28.9065,-95.2176,,
7348,Huntington Train Derailment,"Huntington, WV",1998-Nov-05,1998,38.4027,-82.5202,,
7349,Train Derailment1,"Huntington, West Virginia",1998-Nov-05,1998,38.4197,-82.431,,
7346,F/V Miss Conch,"Freeport, Texas",1998-Nov-04,1998,28.7567,-95.48,,
7347,FV Miss Conch,"Freeport, Texas",1998-Nov-04,1998,28.7567,-95.48,,
7345,CHAMPION TRADER,Mississippi River,1998-Oct-29,1998,27.1,-87.2667,,
7344,PARADISE QUEEN II,Kure Atoll,1998-Oct-16,1998,28.4133,-178.285,,
7343,Mystery Spill off Monterey Bay,"Monterey Bay, CA",1998-Oct-07,1998,36.668,-122.203,,
7342,BP Pipeline Spill,Mississippi River Delta,1998-Oct-01,1998,28.85,-88.9167,,
7341,BP/Chevron Pipeline,Mississippi Canyon,1998-Sep-30,1998,28.8583,-88.925,,
7340,Point San Pedro Mystery Spill,"San Francisco, CA",1998-Sep-28,1998,37.9112,-122.402,,
7338,Anchorage #9,"San Francisco, CA",1998-Sep-24,1998,37.75,-122.333,,
7339,Chignik Lake,Alaska Peninsula,1998-Sep-24,1998,56.3333,-158.75,,
5012,T/V Command,"San Francisco Bay, California",1998-Sep-24,1998,37.75,-122.333,,
5059,Rig Mallard,"Lake Washington, LA",1998-Sep-22,1998,29.36,-89.7917,,
7337,Hurricane Georges,Puerto Rico,1998-Sep-21,1998,18.4588,-66.07,,
7336,Drill Rig Allision,Offshore Louisiana,1998-Sep-17,1998,29.32,-88.8867,,
7334,Barge MRT 15,"mile 36.5 Monongahela River Pittsburgh, PA",1998-Sep-15,1998,40.4271,-79.9596,,
7335,TV MARE PRINCESS,"Boston, MA",1998-Sep-15,1998,41.1118,-71.5885,,
7333,Jack-Up Rig,"Timbalier Bay, Louisiana",1998-Sep-11,1998,30.2758,-88.4312,,
7332,MV Author,"Ponce, Puerto Rico",1998-Sep-08,1998,17.9383,-66.6267,,
7331,M/V Author,"Ponce, Puerto Rico",1998-Sep-08,1998,17.9383,-66.6267,,
7330,T/B Ocean State,"East River, New York",1998-Sep-05,1998,40.73,-73.97,,
7329,Barge OCEAN STATE,"Manhattan Island, NY",1998-Sep-05,1998,40.7435,-73.9678,,
7328,T/B Maria Teresa,"Frying Pan Shoals, North Carolina",1998-Sep-04,1998,33.6833,-77.8833,,
7326,Breton Sound Mystery Spill,"Breton Sound, LA",1998-Sep-03,1998,29.745,-89.3583,,
7327,Mystery Slick 9.3.1998,"Breton Sound, Louisiana",1998-Sep-03,1998,29.745,-89.3583,,
7325,MV Cape Douglas,"Womens Bay, Kodiak, Alaska",1998-Sep-01,1998,57.6667,-152.5,,
7324,M/V Cape Douglas,"Womens Bay, Kodiak, Alaska",1998-Sep-01,1998,57.6667,-152.5,,
7323,Tug Creole River,2 miles east of Pascagoula River,1998-Aug-31,1998,30.2758,-88.4312,,
7322,Unused Medical Waste,"Duck, North Carolina",1998-Aug-06,1998,35.65,-75.4667,,
7321,MV FLOREANA,"Houston Ship Channel, TX",1998-Aug-01,1998,29.7544,-95.3074,,
7320,Railcar Release,"Cambridge, MA",1998-Jul-31,1998,42.3696,-71.1091,,
7319,Terrebone Bay Mystery Slick,"Terrebone Bay, LA",1998-Jul-28,1998,29.07,-90.5917,,
7318,"Mystery Slick, Terrebonne Bay","Atlantic City, New Jersey",1998-Jul-26,1998,29.31,-94.6483,,
7317,Tank Truck Rollover,"Crawford County, Pennsylvania",1998-Jul-22,1998,41.696,-80.1957,,
7316,Compressed Gas Cylinders,"Rodanthe, North Carolina",1998-Jul-17,1998,35.5833,-75.4583,,
7315,Lake Union Diesel Spill,"Lake Union, WA",1998-Jul-13,1998,47.6393,-122.336,,
7314,Train Derailment - Sodium Hydroxide,"Tomkins Cove, New York",1998-Jul-11,1998,41.2167,-73.9667,,
7313,F/V Turner Ross,"Wanchese, North Carolina",1998-Jul-06,1998,35.457,-75.8868,,
7312,Icicle Seafoods,"Homer, Alaska",1998-Jul-01,1998,59.6174,-151.455,,
7311,Barge CTCO-211,"Darrow, Louisiana",1998-Jun-27,1998,30.1124,-90.9888,,
7310,F/V  Shearwater,"Oregon Inlet, North Carolina",1998-Jun-23,1998,35.6517,-75.4667,,
7309,FV Juan Gabriel,"York Spit Channel, Chesapeake Bay",1998-Jun-22,1998,37.055,-76.0933,,
7308,F/V Juan Gabriel,"York Spit Channel, Virginia",1998-Jun-22,1998,37.055,-76.0933,,
7306,M/T Kapitan Egorov,"Guayanilla Harbor, Puerto Rico",1998-Jun-21,1998,17.9617,-66.766,,
7307,MT Kapitan Egora,"Guayanilla harbor, Puerto Rico",1998-Jun-21,1998,17.9617,-66.766,,
7305,Grounded Vessel,SE of Oregon Inlet,1998-Jun-19,1998,35.6517,-75.4667,,
7304,Morgan City Mystery Slick,Morgan City,1998-Jun-15,1998,29.2283,-89.745,,
